,Entity,Iteration,Probability,Relation,Value
1939,concept:city:new_york,1114,0.9952965531175018,concept:cityhascompanyoffice,concept:televisionstation:wnet
1940,concept:city:new_york,1114,0.9829834112494136,concept:cityhascompanyoffice,concept:retailstore:pepsico
1941,concept:city:new_york,1115,1.0,concept:cityhascompanyoffice,concept:website:twitter
1942,concept:city:new_york,1114,0.96875,concept:cityhascompanyoffice,concept:company:slashdot
1943,concept:city:new_york,1115,1.0,concept:cityhascompanyoffice,concept:website:fast_company_magazine
1944,concept:city:l_a_,1114,0.9375,concept:cityhascompanyoffice,concept:company:staples
1945,concept:city:l_a_,1115,0.9375,concept:cityhascompanyoffice,concept:newspaper:chronicle
1946,concept:city:l_a_,1115,0.96875,concept:cityhascompanyoffice,concept:newspaper:l_a__weekly
1947,concept:city:ohio,1114,0.9375,concept:cityhascompanyoffice,concept:company:battelle
1948,concept:city:bristol,1115,0.9375,concept:cityhascompanyoffice,concept:biotechcompany:hewlett_packard_co
1949,concept:city:bristol,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
1950,concept:city:bristol,1115,0.96875,concept:cityhascompanyoffice,concept:company:klm
1951,concept:city:bristol,1114,0.9375,concept:cityhascompanyoffice,concept:transportation:continental_airlines
1952,concept:city:bristol,1112,0.9999617909421193,concept:cityhascompanyoffice,concept:company:easyjet
1953,concept:city:bristol,1114,0.985435281410801,concept:cityhascompanyoffice,concept:company:ryanair
1954,concept:city:burley,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
1955,concept:city:macon,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
1956,concept:city:st_louis,1114,1.0,concept:cityhascompanyoffice,concept:company:anheuser_busch_companies
1957,concept:city:leesville,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
1958,concept:city:new_york_city,1114,0.999999340502207,concept:cityhascompanyoffice,concept:bank:citigroup_global_markets
1959,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:bank:citicorp
1960,concept:city:new_york_city,1114,0.9999994450516716,concept:cityhascompanyoffice,concept:bank:american_express
1961,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:biotechcompany:pfizer
1962,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:company:mtv
1963,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:newspaper:the_national
1964,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:politicsblog:the_american
1965,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:company:glsen
1966,concept:city:new_york_city,1114,0.9999999695210531,concept:cityhascompanyoffice,concept:bank:lehman_brothers
1967,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:biotechcompany:citigroup
1968,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:bank:goldman_sachs
1969,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:company:aol_video
1970,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:blog:fox_news
1971,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:biotechcompany:ibm
1972,concept:city:new_york_city,1115,0.9375,concept:cityhascompanyoffice,concept:company:delta
1973,concept:city:new_york_city,1115,0.9206113292877693,concept:cityhascompanyoffice,concept:automobilemaker:lincoln
1974,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:website:abc_news
1975,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:newspaper:village_voice
1976,concept:city:new_york_city,1114,0.9999999927982155,concept:cityhascompanyoffice,concept:website:wall_street_journal
1977,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:company:village_voice_media
1978,concept:city:new_york_city,1114,0.999999795073278,concept:cityhascompanyoffice,concept:website:new_york_times
1979,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:company:new_york_life
1980,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:publication:mother_jones
1981,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:newspaper:new_york_sun
1982,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:company:nbc_universal001
1983,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:company:metlife
1984,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:website:new_york_daily_news
1985,concept:city:new_york_city,1115,0.9999999999999993,concept:cityhascompanyoffice,concept:newspaper:pbs
1986,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:newspaper:the_times
1987,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:website:cbs_corporation
1988,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:publication:associated_press
1989,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:newspaper:national_review
1990,concept:city:new_york_city,1114,0.9999999956392864,concept:cityhascompanyoffice,concept:company:reuters
1991,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:website:new_yorker_magazine
1992,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:magazine:playboy_enterprises_international
1993,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:website:the_new_york_post
1994,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:company:morgan_stanley
1995,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:company:uk__british_airways
1996,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:website:espn_com
1997,concept:city:new_york_city,1114,0.998046875,concept:cityhascompanyoffice,concept:company:american_airlines001
1998,concept:city:new_york_city,1114,0.9999999881246197,concept:cityhascompanyoffice,concept:company:dow_jones001
1999,concept:city:new_york_city,1114,0.9999999343891505,concept:cityhascompanyoffice,concept:company:new_york_lawyer
2000,concept:city:new_york_city,1114,0.9999992149453639,concept:cityhascompanyoffice,concept:website:the_new_york_times
2001,concept:city:new_york_city,1115,0.976918988251182,concept:cityhascompanyoffice,concept:company:bloomberg
2002,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:magazine:rolling_stone_magazine
2003,concept:city:new_york_city,1114,1.0,concept:cityhascompanyoffice,concept:newspaper:the_new_york_observer
2004,concept:city:new_york_city,1115,1.0,concept:cityhascompanyoffice,concept:company:verizon_communications
2005,concept:city:new_york_city,1115,0.9999999840669211,concept:cityhascompanyoffice,concept:website:nbc_news
2006,concept:city:bogota,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2007,concept:city:bogota,1103,0.9999958425808605,concept:cityhascompanyoffice,concept:company:avianca
2008,concept:city:santa_barbara_municipal,1103,0.9998110762496132,concept:cityhascompanyoffice,concept:company:ingram_micro
2009,concept:city:santa_barbara_municipal,1114,0.9999999981373549,concept:cityhascompanyoffice,concept:company:national
2010,concept:city:trenton,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2011,concept:city:lakewood,1114,0.9999999990686774,concept:cityhascompanyoffice,concept:company:national
2012,concept:city:murcia,1114,0.9999999997845179,concept:cityhascompanyoffice,concept:company:ryanair
2013,concept:city:shreveport,1114,0.999999999997042,concept:cityhascompanyoffice,concept:company:national
2014,concept:city:shreveport,1115,0.9375,concept:cityhascompanyoffice,concept:radiostation:ksla_tv
2015,concept:city:concord,1114,0.9998779296875,concept:cityhascompanyoffice,concept:company:national
2016,concept:city:auburndale,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2017,concept:city:yorktown_heights,1115,1.0,concept:cityhascompanyoffice,concept:biotechcompany:ibm
2018,concept:city:brest,1109,0.96875,concept:cityhascompanyoffice,concept:company:flybe
2019,concept:city:brest,1114,0.96875,concept:cityhascompanyoffice,concept:company:ryanair
2020,concept:city:bournemouth,1114,0.96875,concept:cityhascompanyoffice,concept:company:ryanair
2021,concept:city:guangzhou,1114,0.96875,concept:cityhascompanyoffice,concept:company:china_airlines
2022,concept:city:lubbock,1114,0.9988645600042464,concept:cityhascompanyoffice,concept:company:national
2023,concept:city:rimini,1114,1.0,concept:cityhascompanyoffice,concept:company:ryanair
2024,concept:city:kirkland,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2025,concept:city:grenada,1103,0.9375,concept:cityhascompanyoffice,concept:company:air_jamaica
2026,concept:city:des_moines,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2027,concept:city:des_moines,1103,0.9375,concept:cityhascompanyoffice,concept:televisionstation:kcci
2028,concept:city:melbourne,1114,0.9995889574652872,concept:cityhascompanyoffice,concept:organization:tiger_airways
2029,concept:city:melbourne,1114,1.0,concept:cityhascompanyoffice,concept:hotel:hilton_hotels
2030,concept:city:kailua,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2031,concept:city:san_juan,1115,0.96875,concept:cityhascompanyoffice,concept:biotechcompany:continental
2032,concept:city:san_juan,1115,0.999969482421875,concept:cityhascompanyoffice,concept:company:american_eagle_outfitters
2033,concept:city:ottawa,1103,0.984375,concept:cityhascompanyoffice,concept:company:air_canada
2034,concept:city:ottawa,1115,0.9375,concept:cityhascompanyoffice,concept:bank:first_american_corp
2035,concept:city:gardena,1114,0.9999961853027344,concept:cityhascompanyoffice,concept:company:national
2036,concept:city:texas,1115,0.9375,concept:cityhascompanyoffice,concept:company:american_airlines001
2037,concept:city:saint_hedwig,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2038,concept:city:milan,1112,0.96875,concept:cityhascompanyoffice,concept:company:easyjet
2039,concept:city:milan,1114,0.9921875,concept:cityhascompanyoffice,concept:company:ryanair
2040,concept:city:indianapolis,1114,0.9987024493868255,concept:cityhascompanyoffice,concept:biotechcompany:eli_lilly
2041,concept:city:indianapolis,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2042,concept:city:indianapolis,1108,0.9723525239579914,concept:cityhascompanyoffice,concept:televisionstation:wthr
2043,concept:city:auburn,1114,0.998046875,concept:cityhascompanyoffice,concept:company:national
2044,concept:city:bratislava,1114,0.9375,concept:cityhascompanyoffice,concept:company:ryanair
2045,concept:city:victoria,1103,0.96875,concept:cityhascompanyoffice,concept:company:air_canada
2046,concept:city:huntington_beach,1114,0.9999999990686774,concept:cityhascompanyoffice,concept:company:national
2047,concept:city:burtonsville,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2048,concept:city:pisa,1112,0.984375,concept:cityhascompanyoffice,concept:company:easyjet
2049,concept:city:pisa,1114,0.999928708431813,concept:cityhascompanyoffice,concept:company:ryanair
2050,concept:city:venice,1112,0.9375,concept:cityhascompanyoffice,concept:company:easyjet
2051,concept:city:pasadena,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2052,concept:city:trapani,1114,0.998046875,concept:cityhascompanyoffice,concept:company:ryanair
2053,concept:city:washington_dc,1115,0.9921875,concept:cityhascompanyoffice,concept:newspaper:the_national
2054,concept:city:washington_dc,1115,1.0,concept:cityhascompanyoffice,concept:company:capitol
2055,concept:city:washington_dc,1115,1.0,concept:cityhascompanyoffice,concept:museum:smithsonian
2056,concept:city:washington_dc,1115,1.0,concept:cityhascompanyoffice,concept:company:capital
2057,concept:city:hamburg,1114,0.96875,concept:cityhascompanyoffice,concept:company:ryanair
2058,concept:city:dearborn,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2059,concept:city:dearborn,1113,1.0,concept:cityhascompanyoffice,concept:company:ford
2060,concept:city:garden_grove,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2061,concept:city:east_irvine,1114,0.9999999981373549,concept:cityhascompanyoffice,concept:company:national
2062,concept:city:treviso,1114,1.0,concept:cityhascompanyoffice,concept:company:ryanair
2063,concept:city:southfield,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2064,concept:city:la_jolla,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2065,concept:city:edinburgh,1104,0.9375,concept:cityhascompanyoffice,concept:company:globespan
2066,concept:city:edinburgh,1115,0.96875,concept:cityhascompanyoffice,concept:biotechcompany:continental
2067,concept:city:edinburgh,1114,0.9669756173229992,concept:cityhascompanyoffice,concept:company:klm
2068,concept:city:edinburgh,1114,0.9990234375,concept:cityhascompanyoffice,concept:company:ryanair
2069,concept:city:springfield,1114,0.999969482421875,concept:cityhascompanyoffice,concept:company:national
2070,concept:city:springfield,1114,0.9375,concept:cityhascompanyoffice,concept:televisionstation:wwlp_tv
2071,concept:city:medford,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2072,concept:city:tampa,1115,0.99951171875,concept:cityhascompanyoffice,concept:company:delta
2073,concept:city:tampa,1115,0.984375,concept:cityhascompanyoffice,concept:company:northwest_airlines
2074,concept:city:tampa,1115,0.9999990463256836,concept:cityhascompanyoffice,concept:company:national
2075,concept:city:south_houston,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2076,concept:city:lunenburg,1114,0.9375,concept:cityhascompanyoffice,concept:automobilemaker:nissan
2077,concept:city:pittsburgh,1103,0.9916633275360875,concept:cityhascompanyoffice,concept:televisionstation:wtae
2078,concept:city:pittsburgh,1114,1.0,concept:cityhascompanyoffice,concept:biotechcompany:alcoa
2079,concept:city:pittsburgh,1115,1.0,concept:cityhascompanyoffice,concept:blog:__google
2080,concept:city:pittsburgh,1115,0.96875,concept:cityhascompanyoffice,concept:company:delta
2081,concept:city:pittsburgh,1115,0.96875,concept:cityhascompanyoffice,concept:company:south_african_airways
2082,concept:city:pittsburgh,1114,0.9999999962747097,concept:cityhascompanyoffice,concept:company:national
2083,concept:city:pittsburgh,1103,0.96875,concept:cityhascompanyoffice,concept:company:consol_energy
2084,concept:city:pittsburgh,1115,0.9375,concept:cityhascompanyoffice,concept:location:wqed
2085,concept:city:madrid,1114,0.9882467694639447,concept:cityhascompanyoffice,concept:company:iberia
2086,concept:city:madrid,1114,0.998046875,concept:cityhascompanyoffice,concept:company:ryanair
2087,concept:city:madrid,1113,1.0,concept:cityhascompanyoffice,concept:company:iberia_airlines
2088,concept:city:jakarta,1115,0.9721297881291291,concept:cityhascompanyoffice,concept:company:garuda
